0,1,2
34,8,"דָּבָר שָׁלַח אֲדֹנָי בְּיַעֲקֹב וְנָפַל בְּיִשְׂרָאֵל ׃"
34,9,"וְיָדְעוּ הָעָם כֻּלּוֹ אֶפְרַיִם וְיוֹשֵׁב שֹׁמְרוֹן בְּגַאֲוָה וּבְגֹדֶל לֵבָב לֵאמֹר ׃"
34,10,"לְבֵנִים נָפָלוּ וְגָזִית נִבְנֶה שִׁקְמִים גֻּדָּעוּ וַאֲרָזִים נַחֲלִיף ׃"
34,11,"וַיְשַׂגֵּב יְהוָה אֶת־צָרֵי רְצִין עָלָיו וְאֶת־אֹיְבָיו יְסַכְסֵךְ ׃"
34,12,"אֲרָם מִקֶּדֶם וּפְלִשְׁתִּים מֵאָחוֹר וַיֹּאכְלוּ אֶת־יִשְׂרָאֵל בְּכָל־פֶּה בְּכָל־זֹאת לֹא־שָׁב אַפּוֹ וְעוֹד יָדוֹ נְטוּיָה ׃"
34,13,"וְהָעָם לֹא־שָׁב עַד־הַמַּכֵּהוּ וְאֶת־יְהוָה צְבָאוֹת לֹא דָרָשׁוּ ׃"
34,14,"וַיַּכְרֵת יְהוָה מִיִּשְׂרָאֵל רֹאשׁ וְזָנָב כִּפָּה וְאַגְמוֹן יוֹם אֶחָד ׃"
34,15,"זָקֵן וּנְשׂוּא־פָנִים הוּא הָרֹאשׁ וְנָבִיא מוֹרֶה־שֶּׁקֶר הוּא הַזָּנָב ׃"
34,16,"וַיִּהְיוּ מְאַשְּׁרֵי הָעָם־הַזֶּה מַתְעִים וּמְאֻשָּׁרָיו מְבֻלָּעִים ׃"
34,17,"עַל־כֵּן עַל־בַּחוּרָיו לֹא־יִשְׂמַח אֲדֹנָי וְאֶת־יְתֹמָיו וְאֶת־אַלְמְנֹתָיו לֹא יְרַחֵם כִּי כֻלּוֹ חָנֵף וּמֵרַע וְכָל־פֶּה דֹּבֵר נְבָלָה בְּכָל־זֹאת לֹא־שָׁב אַפּוֹ וְעוֹד יָדוֹ נְטוּיָה ׃"
34,18,"כִּי־בָעֲרָה כָאֵשׁ רִשְׁעָה שָׁמִיר וָשַׁיִת תֹּאכֵל וַתִּצַּת בְּסִבְכֵי הַיַּעַר וַיִּתְאַבְּכוּ גֵּאוּת עָשָׁן ׃"
34,19,"בְּעֶבְרַת יְהוָה צְבָאוֹת נֶעְתַּם אָרֶץ וַיְהִי הָעָם כְּמַאֲכֹלֶת אֵשׁ אִישׁ אֶל־אָחִיו לֹא יַחְמֹלוּ ׃"
34,20,"וַיִּגְזֹר עַל־יָמִין וְרָעֵב וַיֹּאכַל עַל־שְׂמֹאול וְלֹא שָׂבֵעוּ אִישׁ בְּשַׂר־זְרֹעוֹ יֹאכֵלוּ ׃"
34,21,"מְנַשֶּׁה אֶת־אֶפְרַיִם וְאֶפְרַיִם אֶת־מְנַשֶּׁה יַחְדָּו הֵמָּה עַל־יְהוּדָה בְּכָל־זֹאת לֹא־שָׁב אַפּוֹ וְעוֹד יָדוֹ נְטוּיָה ׃"
35,1,"כִּי לֹא מוּעָף לַאֲשֶׁר מוּצָק לָהּ כָּעֵת הָרִאשׁוֹן הֵקַל אַרְצָה זְבֻלוּן וְאַרְצָה נַפְתָּלִי וְהָאַחֲרוֹן הִכְבִּיד דֶּרֶךְ הַיָּם עֵבֶר הַיַּרְדֵּן גְּלִיל הַגּוֹיִם ׃"
35,2,"הָעָם הַהֹלְכִים בַּחֹשֶׁךְ רָאוּ אוֹר גָּדוֹל יֹשְׁבֵי בְּאֶרֶץ צַלְמָוֶת אוֹר נָגַהּ עֲלֵיהֶם ׃"
35,3,"הִרְבִּיתָ הַגּוֹי לֹא (לוֹ) הִגְדַּלְתָּ הַשִּׂמְחָה שָׂמְחוּ לְפָנֶיךָ כְּשִׂמְחַת בַּקָּצִיר כַּאֲשֶׁר יָגִילוּ בְּחַלְּקָם שָׁלָל ׃"
35,4,"כִּי אֶת־עֹל סֻבֳּלוֹ וְאֵת מַטֵּה שִׁכְמוֹ שֵׁבֶט הַנֹּגֵשׂ בּוֹ הַחִתֹּתָ כְּיוֹם מִדְיָן ׃"
35,5,"כִּי כָל־סְאוֹן סֹאֵן בְּרַעַשׁ וְשִׂמְלָה מְגוֹלָלָה בְדָמִים וְהָיְתָה לִשְׂרֵפָה מַאֲכֹלֶת אֵשׁ ׃"
35,6,"כִּי־יֶלֶד יֻלַּד־לָנוּ בֵּן נִתַּן־לָנוּ וַתְּהִי הַמִּשְׂרָה עַל־שִׁכְמוֹ וַיִּקְרָא שְׁמוֹ פֶּלֶא יוֹעֵץ אֵל גִּבּוֹר אֲבִיעַד שַׂר־שָׁלוֹם ׃"
35,7,"לְמַרְבֵּה (לְמַרְבֵּה) הַמִּשְׂרָה וּלְשָׁלוֹם אֵין־קֵץ עַל־כִּסֵּא דָוִד וְעַל־מַמְלַכְתּוֹ לְהָכִין אֹתָהּ וּלְסַעֲדָהּ בְּמִשְׁפָּט וּבִצְדָקָה מֵעַתָּה וְעַד־עוֹלָם קִנְאַת יְהוָה צְבָאוֹת תַּעֲשֶׂה־זֹּאת ׃"
35,8,"דָּבָר שָׁלַח אֲדֹנָי בְּיַעֲקֹב וְנָפַל בְּיִשְׂרָאֵל ׃"
35,9,"וְיָדְעוּ הָעָם כֻּלּוֹ אֶפְרַיִם וְיוֹשֵׁב שֹׁמְרוֹן בְּגַאֲוָה וּבְגֹדֶל לֵבָב לֵאמֹר ׃"
35,10,"לְבֵנִים נָפָלוּ וְגָזִית נִבְנֶה שִׁקְמִים גֻּדָּעוּ וַאֲרָזִים נַחֲלִיף ׃"
35,11,"וַיְשַׂגֵּב יְהוָה אֶת־צָרֵי רְצִין עָלָיו וְאֶת־אֹיְבָיו יְסַכְסֵךְ ׃"
35,12,"אֲרָם מִקֶּדֶם וּפְלִשְׁתִּים מֵאָחוֹר וַיֹּאכְלוּ אֶת־יִשְׂרָאֵל בְּכָל־פֶּה בְּכָל־זֹאת לֹא־שָׁב אַפּוֹ וְעוֹד יָדוֹ נְטוּיָה ׃"
35,13,"וְהָעָם לֹא־שָׁב עַד־הַמַּכֵּהוּ וְאֶת־יְהוָה צְבָאוֹת לֹא דָרָשׁוּ ׃"
35,14,"וַיַּכְרֵת יְהוָה מִיִּשְׂרָאֵל רֹאשׁ וְזָנָב כִּפָּה וְאַגְמוֹן יוֹם אֶחָד ׃"
35,15,"זָקֵן וּנְשׂוּא־פָנִים הוּא הָרֹאשׁ וְנָבִיא מוֹרֶה־שֶּׁקֶר הוּא הַזָּנָב ׃"
35,16,"וַיִּהְיוּ מְאַשְּׁרֵי הָעָם־הַזֶּה מַתְעִים וּמְאֻשָּׁרָיו מְבֻלָּעִים ׃"
35,17,"עַל־כֵּן עַל־בַּחוּרָיו לֹא־יִשְׂמַח אֲדֹנָי וְאֶת־יְתֹמָיו וְאֶת־אַלְמְנֹתָיו לֹא יְרַחֵם כִּי כֻלּוֹ חָנֵף וּמֵרַע וְכָל־פֶּה דֹּבֵר נְבָלָה בְּכָל־זֹאת לֹא־שָׁב אַפּוֹ וְעוֹד יָדוֹ נְטוּיָה ׃"
35,18,"כִּי־בָעֲרָה כָאֵשׁ רִשְׁעָה שָׁמִיר וָשַׁיִת תֹּאכֵל וַתִּצַּת בְּסִבְכֵי הַיַּעַר וַיִּתְאַבְּכוּ גֵּאוּת עָשָׁן ׃"
35,19,"בְּעֶבְרַת יְהוָה צְבָאוֹת נֶעְתַּם אָרֶץ וַיְהִי הָעָם כְּמַאֲכֹלֶת אֵשׁ אִישׁ אֶל־אָחִיו לֹא יַחְמֹלוּ ׃"
35,20,"וַיִּגְזֹר עַל־יָמִין וְרָעֵב וַיֹּאכַל עַל־שְׂמֹאול וְלֹא שָׂבֵעוּ אִישׁ בְּשַׂר־זְרֹעוֹ יֹאכֵלוּ ׃"
35,21,"מְנַשֶּׁה אֶת־אֶפְרַיִם וְאֶפְרַיִם אֶת־מְנַשֶּׁה יַחְדָּו הֵמָּה עַל־יְהוּדָה בְּכָל־זֹאת לֹא־שָׁב אַפּוֹ וְעוֹד יָדוֹ נְטוּיָה ׃"
36,1,"כִּי לֹא מוּעָף לַאֲשֶׁר מוּצָק לָהּ כָּעֵת הָרִאשׁוֹן הֵקַל אַרְצָה זְבֻלוּן וְאַרְצָה נַפְתָּלִי וְהָאַחֲרוֹן הִכְבִּיד דֶּרֶךְ הַיָּם עֵבֶר הַיַּרְדֵּן גְּלִיל הַגּוֹיִם ׃"
36,2,"הָעָם הַהֹלְכִים בַּחֹשֶׁךְ רָאוּ אוֹר גָּדוֹל יֹשְׁבֵי בְּאֶרֶץ צַלְמָוֶת אוֹר נָגַהּ עֲלֵיהֶם ׃"
36,3,"הִרְבִּיתָ הַגּוֹי לֹא (לוֹ) הִגְדַּלְתָּ הַשִּׂמְחָה שָׂמְחוּ לְפָנֶיךָ כְּשִׂמְחַת בַּקָּצִיר כַּאֲשֶׁר יָגִילוּ בְּחַלְּקָם שָׁלָל ׃"
36,4,"כִּי אֶת־עֹל סֻבֳּלוֹ וְאֵת מַטֵּה שִׁכְמוֹ שֵׁבֶט הַנֹּגֵשׂ בּוֹ הַחִתֹּתָ כְּיוֹם מִדְיָן ׃"
36,5,"כִּי כָל־סְאוֹן סֹאֵן בְּרַעַשׁ וְשִׂמְלָה מְגוֹלָלָה בְדָמִים וְהָיְתָה לִשְׂרֵפָה מַאֲכֹלֶת אֵשׁ ׃"
36,6,"כִּי־יֶלֶד יֻלַּד־לָנוּ בֵּן נִתַּן־לָנוּ וַתְּהִי הַמִּשְׂרָה עַל־שִׁכְמוֹ וַיִּקְרָא שְׁמוֹ פֶּלֶא יוֹעֵץ אֵל גִּבּוֹר אֲבִיעַד שַׂר־שָׁלוֹם ׃"
36,7,"לְמַרְבֵּה (לְמַרְבֵּה) הַמִּשְׂרָה וּלְשָׁלוֹם אֵין־קֵץ עַל־כִּסֵּא דָוִד וְעַל־מַמְלַכְתּוֹ לְהָכִין אֹתָהּ וּלְסַעֲדָהּ בְּמִשְׁפָּט וּבִצְדָקָה מֵעַתָּה וְעַד־עוֹלָם קִנְאַת יְהוָה צְבָאוֹת תַּעֲשֶׂה־זֹּאת ׃"
36,8,"דָּבָר שָׁלַח אֲדֹנָי בְּיַעֲקֹב וְנָפַל בְּיִשְׂרָאֵל ׃"
36,9,"וְיָדְעוּ הָעָם כֻּלּוֹ אֶפְרַיִם וְיוֹשֵׁב שֹׁמְרוֹן בְּגַאֲוָה וּבְגֹדֶל לֵבָב לֵאמֹר ׃"
36,10,"לְבֵנִים נָפָלוּ וְגָזִית נִבְנֶה שִׁקְמִים גֻּדָּעוּ וַאֲרָזִים נַחֲלִיף ׃"
36,11,"וַיְשַׂגֵּב יְהוָה אֶת־צָרֵי רְצִין עָלָיו וְאֶת־אֹיְבָיו יְסַכְסֵךְ ׃"
36,12,"אֲרָם מִקֶּדֶם וּפְלִשְׁתִּים מֵאָחוֹר וַיֹּאכְלוּ אֶת־יִשְׂרָאֵל בְּכָל־פֶּה בְּכָל־זֹאת לֹא־שָׁב אַפּוֹ וְעוֹד יָדוֹ נְטוּיָה ׃"
36,13,"וְהָעָם לֹא־שָׁב עַד־הַמַּכֵּהוּ וְאֶת־יְהוָה צְבָאוֹת לֹא דָרָשׁוּ ׃"
36,14,"וַיַּכְרֵת יְהוָה מִיִּשְׂרָאֵל רֹאשׁ וְזָנָב כִּפָּה וְאַגְמוֹן יוֹם אֶחָד ׃"
36,15,"זָקֵן וּנְשׂוּא־פָנִים הוּא הָרֹאשׁ וְנָבִיא מוֹרֶה־שֶּׁקֶר הוּא הַזָּנָב ׃"
36,16,"וַיִּהְיוּ מְאַשְּׁרֵי הָעָם־הַזֶּה מַתְעִים וּמְאֻשָּׁרָיו מְבֻלָּעִים ׃"
36,17,"עַל־כֵּן עַל־בַּחוּרָיו לֹא־יִשְׂמַח אֲדֹנָי וְאֶת־יְתֹמָיו וְאֶת־אַלְמְנֹתָיו לֹא יְרַחֵם כִּי כֻלּוֹ חָנֵף וּמֵרַע וְכָל־פֶּה דֹּבֵר נְבָלָה בְּכָל־זֹאת לֹא־שָׁב אַפּוֹ וְעוֹד יָדוֹ נְטוּיָה ׃"
36,18,"כִּי־בָעֲרָה כָאֵשׁ רִשְׁעָה שָׁמִיר וָשַׁיִת תֹּאכֵל וַתִּצַּת בְּסִבְכֵי הַיַּעַר וַיִּתְאַבְּכוּ גֵּאוּת עָשָׁן ׃"
36,19,"בְּעֶבְרַת יְהוָה צְבָאוֹת נֶעְתַּם אָרֶץ וַיְהִי הָעָם כְּמַאֲכֹלֶת אֵשׁ אִישׁ אֶל־אָחִיו לֹא יַחְמֹלוּ ׃"
36,20,"וַיִּגְזֹר עַל־יָמִין וְרָעֵב וַיֹּאכַל עַל־שְׂמֹאול וְלֹא שָׂבֵעוּ אִישׁ בְּשַׂר־זְרֹעוֹ יֹאכֵלוּ ׃"
36,21,"מְנַשֶּׁה אֶת־אֶפְרַיִם וְאֶפְרַיִם אֶת־מְנַשֶּׁה יַחְדָּו הֵמָּה עַל־יְהוּדָה בְּכָל־זֹאת לֹא־שָׁב אַפּוֹ וְעוֹד יָדוֹ נְטוּיָה ׃"
37,1,"כִּי לֹא מוּעָף לַאֲשֶׁר מוּצָק לָהּ כָּעֵת הָרִאשׁוֹן הֵקַל אַרְצָה זְבֻלוּן וְאַרְצָה נַפְתָּלִי וְהָאַחֲרוֹן הִכְבִּיד דֶּרֶךְ הַיָּם עֵבֶר הַיַּרְדֵּן גְּלִיל הַגּוֹיִם ׃"
37,2,"הָעָם הַהֹלְכִים בַּחֹשֶׁךְ רָאוּ אוֹר גָּדוֹל יֹשְׁבֵי בְּאֶרֶץ צַלְמָוֶת אוֹר נָגַהּ עֲלֵיהֶם ׃"
37,3,"הִרְבִּיתָ הַגּוֹי לֹא (לוֹ) הִגְדַּלְתָּ הַשִּׂמְחָה שָׂמְחוּ לְפָנֶיךָ כְּשִׂמְחַת בַּקָּצִיר כַּאֲשֶׁר יָגִילוּ בְּחַלְּקָם שָׁלָל ׃"
37,4,"כִּי אֶת־עֹל סֻבֳּלוֹ וְאֵת מַטֵּה שִׁכְמוֹ שֵׁבֶט הַנֹּגֵשׂ בּוֹ הַחִתֹּתָ כְּיוֹם מִדְיָן ׃"
37,5,"כִּי כָל־סְאוֹן סֹאֵן בְּרַעַשׁ וְשִׂמְלָה מְגוֹלָלָה בְדָמִים וְהָיְתָה לִשְׂרֵפָה מַאֲכֹלֶת אֵשׁ ׃"
37,6,"כִּי־יֶלֶד יֻלַּד־לָנוּ בֵּן נִתַּן־לָנוּ וַתְּהִי הַמִּשְׂרָה עַל־שִׁכְמוֹ וַיִּקְרָא שְׁמוֹ פֶּלֶא יוֹעֵץ אֵל גִּבּוֹר אֲבִיעַד שַׂר־שָׁלוֹם ׃"
37,7,"לְמַרְבֵּה (לְמַרְבֵּה) הַמִּשְׂרָה וּלְשָׁלוֹם אֵין־קֵץ עַל־כִּסֵּא דָוִד וְעַל־מַמְלַכְתּוֹ לְהָכִין אֹתָהּ וּלְסַעֲדָהּ בְּמִשְׁפָּט וּבִצְדָקָה מֵעַתָּה וְעַד־עוֹלָם קִנְאַת יְהוָה צְבָאוֹת תַּעֲשֶׂה־זֹּאת ׃"
37,8,"דָּבָר שָׁלַח אֲדֹנָי בְּיַעֲקֹב וְנָפַל בְּיִשְׂרָאֵל ׃"
37,9,"וְיָדְעוּ הָעָם כֻּלּוֹ אֶפְרַיִם וְיוֹשֵׁב שֹׁמְרוֹן בְּגַאֲוָה וּבְגֹדֶל לֵבָב לֵאמֹר ׃"
37,10,"לְבֵנִים נָפָלוּ וְגָזִית נִבְנֶה שִׁקְמִים גֻּדָּעוּ וַאֲרָזִים נַחֲלִיף ׃"
37,11,"וַיְשַׂגֵּב יְהוָה אֶת־צָרֵי רְצִין עָלָיו וְאֶת־אֹיְבָיו יְסַכְסֵךְ ׃"
37,12,"אֲרָם מִקֶּדֶם וּפְלִשְׁתִּים מֵאָחוֹר וַיֹּאכְלוּ אֶת־יִשְׂרָאֵל בְּכָל־פֶּה בְּכָל־זֹאת לֹא־שָׁב אַפּוֹ וְעוֹד יָדוֹ נְטוּיָה ׃"
37,13,"וְהָעָם לֹא־שָׁב עַד־הַמַּכֵּהוּ וְאֶת־יְהוָה צְבָאוֹת לֹא דָרָשׁוּ ׃"
37,14,"וַיַּכְרֵת יְהוָה מִיִּשְׂרָאֵל רֹאשׁ וְזָנָב כִּפָּה וְאַגְמוֹן יוֹם אֶחָד ׃"
37,15,"זָקֵן וּנְשׂוּא־פָנִים הוּא הָרֹאשׁ וְנָבִיא מוֹרֶה־שֶּׁקֶר הוּא הַזָּנָב ׃"
37,16,"וַיִּהְיוּ מְאַשְּׁרֵי הָעָם־הַזֶּה מַתְעִים וּמְאֻשָּׁרָיו מְבֻלָּעִים ׃"
37,17,"עַל־כֵּן עַל־בַּחוּרָיו לֹא־יִשְׂמַח אֲדֹנָי וְאֶת־יְתֹמָיו וְאֶת־אַלְמְנֹתָיו לֹא יְרַחֵם כִּי כֻלּוֹ חָנֵף וּמֵרַע וְכָל־פֶּה דֹּבֵר נְבָלָה בְּכָל־זֹאת לֹא־שָׁב אַפּוֹ וְעוֹד יָדוֹ נְטוּיָה ׃"
37,18,"כִּי־בָעֲרָה כָאֵשׁ רִשְׁעָה שָׁמִיר וָשַׁיִת תֹּאכֵל וַתִּצַּת בְּסִבְכֵי הַיַּעַר וַיִּתְאַבְּכוּ גֵּאוּת עָשָׁן ׃"
37,19,"בְּעֶבְרַת יְהוָה צְבָאוֹת נֶעְתַּם אָרֶץ וַיְהִי הָעָם כְּמַאֲכֹלֶת אֵשׁ אִישׁ אֶל־אָחִיו לֹא יַחְמֹלוּ ׃"
37,20,"וַיִּגְזֹר עַל־יָמִין וְרָעֵב וַיֹּאכַל עַל־שְׂמֹאול וְלֹא שָׂבֵעוּ אִישׁ בְּשַׂר־זְרֹעוֹ יֹאכֵלוּ ׃"
37,21,"מְנַשֶּׁה אֶת־אֶפְרַיִם וְאֶפְרַיִם אֶת־מְנַשֶּׁה יַחְדָּו הֵמָּה עַל־יְהוּדָה בְּכָל־זֹאת לֹא־שָׁב אַפּוֹ וְעוֹד יָדוֹ נְטוּיָה ׃"
38,1,"כִּי לֹא מוּעָף לַאֲשֶׁר מוּצָק לָהּ כָּעֵת הָרִאשׁוֹן הֵקַל אַרְצָה זְבֻלוּן וְאַרְצָה נַפְתָּלִי וְהָאַחֲרוֹן הִכְבִּיד דֶּרֶךְ הַיָּם עֵבֶר הַיַּרְדֵּן גְּלִיל הַגּוֹיִם ׃"
38,2,"הָעָם הַהֹלְכִים בַּחֹשֶׁךְ רָאוּ אוֹר גָּדוֹל יֹשְׁבֵי בְּאֶרֶץ צַלְמָוֶת אוֹר נָגַהּ עֲלֵיהֶם ׃"
38,3,"הִרְבִּיתָ הַגּוֹי לֹא (לוֹ) הִגְדַּלְתָּ הַשִּׂמְחָה שָׂמְחוּ לְפָנֶיךָ כְּשִׂמְחַת בַּקָּצִיר כַּאֲשֶׁר יָגִילוּ בְּחַלְּקָם שָׁלָל ׃"
38,4,"כִּי אֶת־עֹל סֻבֳּלוֹ וְאֵת מַטֵּה שִׁכְמוֹ שֵׁבֶט הַנֹּגֵשׂ בּוֹ הַחִתֹּתָ כְּיוֹם מִדְיָן ׃"
38,5,"כִּי כָל־סְאוֹן סֹאֵן בְּרַעַשׁ וְשִׂמְלָה מְגוֹלָלָה בְדָמִים וְהָיְתָה לִשְׂרֵפָה מַאֲכֹלֶת אֵשׁ ׃"
38,6,"כִּי־יֶלֶד יֻלַּד־לָנוּ בֵּן נִתַּן־לָנוּ וַתְּהִי הַמִּשְׂרָה עַל־שִׁכְמוֹ וַיִּקְרָא שְׁמוֹ פֶּלֶא יוֹעֵץ אֵל גִּבּוֹר אֲבִיעַד שַׂר־שָׁלוֹם ׃"
38,7,"לְמַרְבֵּה (לְמַרְבֵּה) הַמִּשְׂרָה וּלְשָׁלוֹם אֵין־קֵץ עַל־כִּסֵּא דָוִד וְעַל־מַמְלַכְתּוֹ לְהָכִין אֹתָהּ וּלְסַעֲדָהּ בְּמִשְׁפָּט וּבִצְדָקָה מֵעַתָּה וְעַד־עוֹלָם קִנְאַת יְהוָה צְבָאוֹת תַּעֲשֶׂה־זֹּאת ׃"
38,8,"דָּבָר שָׁלַח אֲדֹנָי בְּיַעֲקֹב וְנָפַל בְּיִשְׂרָאֵל ׃"
38,9,"וְיָדְעוּ הָעָם כֻּלּוֹ אֶפְרַיִם וְיוֹשֵׁב שֹׁמְרוֹן בְּגַאֲוָה וּבְגֹדֶל לֵבָב לֵאמֹר ׃"
38,10,"לְבֵנִים נָפָלוּ וְגָזִית נִבְנֶה שִׁקְמִים גֻּדָּעוּ וַאֲרָזִים נַחֲלִיף ׃"
38,11,"וַיְשַׂגֵּב יְהוָה אֶת־צָרֵי רְצִין עָלָיו וְאֶת־אֹיְבָיו יְסַכְסֵךְ ׃"
38,12,"אֲרָם מִקֶּדֶם וּפְלִשְׁתִּים מֵאָחוֹר וַיֹּאכְלוּ אֶת־יִשְׂרָאֵל בְּכָל־פֶּה בְּכָל־זֹאת לֹא־שָׁב אַפּוֹ וְעוֹד יָדוֹ נְטוּיָה ׃"
38,13,"וְהָעָם לֹא־שָׁב עַד־הַמַּכֵּהוּ וְאֶת־יְהוָה צְבָאוֹת לֹא דָרָשׁוּ ׃"
38,14,"וַיַּכְרֵת יְהוָה מִיִּשְׂרָאֵל רֹאשׁ וְזָנָב כִּפָּה וְאַגְמוֹן יוֹם אֶחָד ׃"
38,15,"זָקֵן וּנְשׂוּא־פָנִים הוּא הָרֹאשׁ וְנָבִיא מוֹרֶה־שֶּׁקֶר הוּא הַזָּנָב ׃"
38,16,"וַיִּהְיוּ מְאַשְּׁרֵי הָעָם־הַזֶּה מַתְעִים וּמְאֻשָּׁרָיו מְבֻלָּעִים ׃"
38,17,"עַל־כֵּן עַל־בַּחוּרָיו לֹא־יִשְׂמַח אֲדֹנָי וְאֶת־יְתֹמָיו וְאֶת־אַלְמְנֹתָיו לֹא יְרַחֵם כִּי כֻלּוֹ חָנֵף וּמֵרַע וְכָל־פֶּה דֹּבֵר נְבָלָה בְּכָל־זֹאת לֹא־שָׁב אַפּוֹ וְעוֹד יָדוֹ נְטוּיָה ׃"
38,18,"כִּי־בָעֲרָה כָאֵשׁ רִשְׁעָה שָׁמִיר וָשַׁיִת תֹּאכֵל וַתִּצַּת בְּסִבְכֵי הַיַּעַר וַיִּתְאַבְּכוּ גֵּאוּת עָשָׁן ׃"
38,19,"בְּעֶבְרַת יְהוָה צְבָאוֹת נֶעְתַּם אָרֶץ וַיְהִי הָעָם כְּמַאֲכֹלֶת אֵשׁ אִישׁ אֶל־אָחִיו לֹא יַחְמֹלוּ ׃"
38,20,"וַיִּגְזֹר עַל־יָמִין וְרָעֵב וַיֹּאכַל עַל־שְׂמֹאול וְלֹא שָׂבֵעוּ אִישׁ בְּשַׂר־זְרֹעוֹ יֹאכֵלוּ ׃"
38,21,"מְנַשֶּׁה אֶת־אֶפְרַיִם וְאֶפְרַיִם אֶת־מְנַשֶּׁה יַחְדָּו הֵמָּה עַל־יְהוּדָה בְּכָל־זֹאת לֹא־שָׁב אַפּוֹ וְעוֹד יָדוֹ נְטוּיָה ׃"
39,1,"כִּי לֹא מוּעָף לַאֲשֶׁר מוּצָק לָהּ כָּעֵת הָרִאשׁוֹן הֵקַל אַרְצָה זְבֻלוּן וְאַרְצָה נַפְתָּלִי וְהָאַחֲרוֹן הִכְבִּיד דֶּרֶךְ הַיָּם עֵבֶר הַיַּרְדֵּן גְּלִיל הַגּוֹיִם ׃"
39,2,"הָעָם הַהֹלְכִים בַּחֹשֶׁךְ רָאוּ אוֹר גָּדוֹל יֹשְׁבֵי בְּאֶרֶץ צַלְמָוֶת אוֹר נָגַהּ עֲלֵיהֶם ׃"
39,3,"הִרְבִּיתָ הַגּוֹי לֹא (לוֹ) הִגְדַּלְתָּ הַשִּׂמְחָה שָׂמְחוּ לְפָנֶיךָ כְּשִׂמְחַת בַּקָּצִיר כַּאֲשֶׁר יָגִילוּ בְּחַלְּקָם שָׁלָל ׃"
39,4,"כִּי אֶת־עֹל סֻבֳּלוֹ וְאֵת מַטֵּה שִׁכְמוֹ שֵׁבֶט הַנֹּגֵשׂ בּוֹ הַחִתֹּתָ כְּיוֹם מִדְיָן ׃"
39,5,"כִּי כָל־סְאוֹן סֹאֵן בְּרַעַשׁ וְשִׂמְלָה מְגוֹלָלָה בְדָמִים וְהָיְתָה לִשְׂרֵפָה מַאֲכֹלֶת אֵשׁ ׃"
39,6,"כִּי־יֶלֶד יֻלַּד־לָנוּ בֵּן נִתַּן־לָנוּ וַתְּהִי הַמִּשְׂרָה עַל־שִׁכְמוֹ וַיִּקְרָא שְׁמוֹ פֶּלֶא יוֹעֵץ אֵל גִּבּוֹר אֲבִיעַד שַׂר־שָׁלוֹם ׃"
39,7,"לְמַרְבֵּה (לְמַרְבֵּה) הַמִּשְׂרָה וּלְשָׁלוֹם אֵין־קֵץ עַל־כִּסֵּא דָוִד וְעַל־מַמְלַכְתּוֹ לְהָכִין אֹתָהּ וּלְסַעֲדָהּ בְּמִשְׁפָּט וּבִצְדָקָה מֵעַתָּה וְעַד־עוֹלָם קִנְאַת יְהוָה צְבָאוֹת תַּעֲשֶׂה־זֹּאת ׃"
39,8,"דָּבָר שָׁלַח אֲדֹנָי בְּיַעֲקֹב וְנָפַל בְּיִשְׂרָאֵל ׃"
39,9,"וְיָדְעוּ הָעָם כֻּלּוֹ אֶפְרַיִם וְיוֹשֵׁב שֹׁמְרוֹן בְּגַאֲוָה וּבְגֹדֶל לֵבָב לֵאמֹר ׃"
39,10,"לְבֵנִים נָפָלוּ וְגָזִית נִבְנֶה שִׁקְמִים גֻּדָּעוּ וַאֲרָזִים נַחֲלִיף ׃"
39,11,"וַיְשַׂגֵּב יְהוָה אֶת־צָרֵי רְצִין עָלָיו וְאֶת־אֹיְבָיו יְסַכְסֵךְ ׃"
39,12,"אֲרָם מִקֶּדֶם וּפְלִשְׁתִּים מֵאָחוֹר וַיֹּאכְלוּ אֶת־יִשְׂרָאֵל בְּכָל־פֶּה בְּכָל־זֹאת לֹא־שָׁב אַפּוֹ וְעוֹד יָדוֹ נְטוּיָה ׃"
39,13,"וְהָעָם לֹא־שָׁב עַד־הַמַּכֵּהוּ וְאֶת־יְהוָה צְבָאוֹת לֹא דָרָשׁוּ ׃"
39,14,"וַיַּכְרֵת יְהוָה מִיִּשְׂרָאֵל רֹאשׁ וְזָנָב כִּפָּה וְאַגְמוֹן יוֹם אֶחָד ׃"
39,15,"זָקֵן וּנְשׂוּא־פָנִים הוּא הָרֹאשׁ וְנָבִיא מוֹרֶה־שֶּׁקֶר הוּא הַזָּנָב ׃"
39,16,"וַיִּהְיוּ מְאַשְּׁרֵי הָעָם־הַזֶּה מַתְעִים וּמְאֻשָּׁרָיו מְבֻלָּעִים ׃"
39,17,"עַל־כֵּן עַל־בַּחוּרָיו לֹא־יִשְׂמַח אֲדֹנָי וְאֶת־יְתֹמָיו וְאֶת־אַלְמְנֹתָיו לֹא יְרַחֵם כִּי כֻלּוֹ חָנֵף וּמֵרַע וְכָל־פֶּה דֹּבֵר נְבָלָה בְּכָל־זֹאת לֹא־שָׁב אַפּוֹ וְעוֹד יָדוֹ נְטוּיָה ׃"
39,18,"כִּי־בָעֲרָה כָאֵשׁ רִשְׁעָה שָׁמִיר וָשַׁיִת תֹּאכֵל וַתִּצַּת בְּסִבְכֵי הַיַּעַר וַיִּתְאַבְּכוּ גֵּאוּת עָשָׁן ׃"
