0,1,2
1626,16,"חֶצְיוֹ שָׂרַף בְּמוֹ־אֵשׁ עַל־חֶצְיוֹ בָּשָׂר יֹאכֵל יִצְלֶה צָלִי וְיִשְׂבָּע אַף־יָחֹם וְיֹאמַר הֶאָח חַמּוֹתִי רָאִיתִי אוּר ׃"
1626,17,"וּשְׁאֵרִיתוֹ לְאֵל עָשָׂה לְפִסְלוֹ יִסְגָּוד־ (יִסְגָּד־) לוֹ וְיִשְׁתַּחוּ וְיִתְפַּלֵּל אֵלָיו וְיֹאמַר הַצִּילֵנִי כִּי אֵלִי אָתָּה ׃"
1626,18,"לֹא יָדְעוּ וְלֹא יָבִינוּ כִּי טַח מֵרְאוֹת עֵינֵיהֶם מֵהַשְׂכִּיל לִבֹּתָם ׃"
1626,19,"וְלֹא־יָשִׁיב אֶל־לִבּוֹ וְלֹא דַעַת וְלֹא־תְבוּנָה לֵאמֹר חֶצְיוֹ שָׂרַפְתִּי בְמוֹ־אֵשׁ וְאַף אָפִיתִי עַל־גֶּחָלָיו לֶחֶם אֶצְלֶה בָשָׂר וְאֹכֵל וְיִתְרוֹ לְתוֹעֵבָה אֶעֱשֶׂה לְבוּל עֵץ אֶסְגּוֹד ׃"
1626,20,"רֹעֶה אֵפֶר לֵב הוּתַל הִטָּהוּ וְלֹא־יַצִּיל אֶת־נַפְשׁוֹ וְלֹא יֹאמַר הֲלוֹא שֶׁקֶר בִּימִינִי ׃"
1626,21,"זְכָר־אֵלֶּה יַעֲקֹב וְיִשְׂרָאֵל כִּי עַבְדִּי־אָתָּה יְצַרְתִּיךָ עֶבֶד־לִי אַתָּה יִשְׂרָאֵל לֹא תִנָּשֵׁנִי ׃"
1626,22,"מָחִיתִי כָעָב פְּשָׁעֶיךָ וְכֶעָנָן חַטֹּאותֶיךָ שׁוּבָה אֵלַי כִּי גְאַלְתִּיךָ ׃"
1626,23,"רָנּוּ שָׁמַיִם כִּי־עָשָׂה יְהוָה הָרִיעוּ תַּחְתִּיּוֹת אָרֶץ פִּצְחוּ הָרִים רִנָּה יַעַר וְכָל־עֵץ בּוֹ כִּי־גָאַל יְהוָה יַעֲקֹב וּבְיִשְׂרָאֵל יִתְפָּאָר ׃"
1626,24,"כֹּה־אָמַר יְהוָה גֹּאֲלֶךָ וְיֹצֶרְךָ מִבָּטֶן אָנֹכִי יְהוָה עֹשֶׂה כֹּל נֹטֶה שָׁמַיִם לְבַדִּי רֹקַע הָאָרֶץ מֵי אִתִּי (מֵאִתִּי) ׃"
1626,25,"מֵפֵר אֹתוֹת בַּדִּים וְקֹסְמִים יְהוֹלֵל מֵשִׁיב חֲכָמִים אָחוֹר וְדַעְתָּם יְשַׂכֵּל ׃"
1626,26,"מֵקִים דְּבַר עַבְדּוֹ וַעֲצַת מַלְאָכָיו יַשְׁלִים הָאֹמֵר לִירוּשָׁלִַם תּוּשָׁב וּלְעָרֵי יְהוּדָה תִּבָּנֶינָה וְחָרְבוֹתֶיהָ אֲקוֹמֵם ׃"
1626,27,"הָאֹמֵר לַצּוּלָה חֳרָבִי וְנַהֲרֹתַיִךְ אוֹבִישׁ ׃"
1626,28,"הָאֹמֵר לְכוֹרֶשׁ רֹעִי וְכָל־חֶפְצִי יַשְׁלִם וְלֵאמֹר לִירוּשָׁלִַם תִּבָּנֶה וְהֵיכָל תִּוָּסֵד ׃"
1627,1,"כֹּה־אָמַר יְהוָה לִמְשִׁיחוֹ לְכוֹרֶשׁ אֲשֶׁר־הֶחֱזַקְתִּי בִימִינוֹ לְרַד־לְפָנָיו גּוֹיִם וּמָתְנֵי מְלָכִים אֲפַתֵּחַ לִפְתֹּחַ לְפָנָיו דְּלָתַיִם וּשְׁעָרִים לֹא יִסָּגֵרוּ ׃"
1627,2,"אֲנִי לְפָנֶיךָ אֵלֵךְ וַהֲדוּרִים אֲוַשֵּׁר (אֲיַשֵּׁר) דַּלְתוֹת נְחוּשָׁה אֲשַׁבֵּר וּבְרִיחֵי בַרְזֶל אֲגַדֵּעַ ׃"
1627,3,"וְנָתַתִּי לְךָ אוֹצְרוֹת חֹשֶׁךְ וּמַטְמֻנֵי מִסְתָּרִים לְמַעַן תֵּדַע כִּי־אֲנִי יְהוָה הַקּוֹרֵא בְשִׁמְךָ אֱלֹהֵי יִשְׂרָאֵל ׃"
1627,4,"לְמַעַן עַבְדִּי יַעֲקֹב וְיִשְׂרָאֵל בְּחִירִי וָאֶקְרָא לְךָ בִּשְׁמֶךָ אֲכַנְּךָ וְלֹא יְדַעְתָּנִי ׃"
1627,5,"אֲנִי יְהוָה וְאֵין עוֹד זוּלָתִי אֵין אֱלֹהִים אֲאַזֶּרְךָ וְלֹא יְדַעְתָּנִי ׃"
1627,6,"לְמַעַן יֵדְעוּ מִמִּזְרַח־שֶׁמֶשׁ וּמִמַּעֲרָבָה כִּי־אֶפֶס בִּלְעָדָי אֲנִי יְהוָה וְאֵין עוֹד ׃"
1627,7,"יוֹצֵר אוֹר וּבוֹרֵא חֹשֶׁךְ עֹשֶׂה שָׁלוֹם וּבוֹרֵא רָע אֲנִי יְהוָה עֹשֶׂה כָל־אֵלֶּה ׃"
1627,8,"הַרְעִיפוּ שָׁמַיִם מִמַּעַל וּשְׁחָקִים יִזְּלוּ־צֶדֶק תִּפְתַּח־אֶרֶץ וְיִפְרוּ־יֶשַׁע וּצְדָקָה תַצְמִיחַ יַחַד אֲנִי יְהוָה בְּרָאתִיו ׃"
1627,9,"הוֹי רָב אֶת־יֹצְרוֹ חֶרֶשׂ אֶת־חַרְשֵׂי אֲדָמָה הֲיֹאמַר חֹמֶר לְיֹצְרוֹ מַה־תַּעֲשֶׂה וּפָעָלְךָ אֵין־יָדַיִם לוֹ ׃"
1627,10,"הוֹי אֹמֵר לְאָב מַה־תּוֹלִיד וּלְאִשָּׁה מַה־תְּחִילִין ׃"
1627,11,"כֹּה־אָמַר יְהוָה קְדוֹשׁ יִשְׂרָאֵל וְיֹצְרוֹ הָאֹתִיּוֹת שְׁאָלוּנִי עַל־בָּנַי וְעַל־פֹּעַל יָדַי תְּצַוֻּנִי ׃"
1627,12,"אָנֹכִי עָשִׂיתִי אֶרֶץ וְאָדָם עָלֶיהָ בָרָאתִי אֲנִי יָדַי נָטוּ שָׁמַיִם וְכָל־צְבָאָם צִוֵּיתִי ׃"
1627,13,"אָנֹכִי הַעִירֹתִהוּ בְצֶדֶק וְכָל־דְּרָכָיו אֲיַשֵּׁר הוּא־יִבְנֶה עִירִי וְגָלוּתִי יְשַׁלֵּחַ לֹא בִמְחִיר וְלֹא בְשֹׁחַד אָמַר יְהוָה צְבָאוֹת ׃"
1627,14,"כֹּה אָמַר יְהוָה יְגִיעַ מִצְרַיִם וּסְחַר־כּוּשׁ וּסְבָאִים אַנְשֵׁי מִדָּה עָלַיִךְ יַעֲבֹרוּ וְלָךְ יִהְיוּ אַחֲרַיִךְ יֵלֵכוּ בַּזִּקִּים יַעֲבֹרוּ וְאֵלַיִךְ יִשְׁתַּחֲוּוּ אֵלַיִךְ יִתְפַּלָּלוּ אַךְ בָּךְ אֵל וְאֵין עוֹד אֶפֶס אֱלֹהִים ׃"
1627,15,"אָכֵן אַתָּה אֵל מִסְתַּתֵּר אֱלֹהֵי יִשְׂרָאֵל מוֹשִׁיעַ ׃"
1627,16,"בּוֹשׁוּ וְגַם־נִכְלְמוּ כֻּלָּם יַחְדָּו הָלְכוּ בַכְּלִמָּה חָרָשֵׁי צִירִים ׃"
1627,17,"יִשְׂרָאֵל נוֹשַׁע בַּיהוָה תְּשׁוּעַת עוֹלָמִים לֹא־תֵבֹשׁוּ וְלֹא־תִכָּלְמוּ עַד־עוֹלְמֵי עַד ׃"
1627,18,"כִּי כֹה אָמַר־יְהוָה בּוֹרֵא הַשָּׁמַיִם הוּא הָאֱלֹהִים יֹצֵר הָאָרֶץ וְעֹשָׂהּ הוּא כוֹנְנָהּ לֹא־תֹהוּ בְרָאָהּ לָשֶׁבֶת יְצָרָהּ אֲנִי יְהוָה וְאֵין עוֹד ׃"
1627,19,"לֹא בַסֵּתֶר דִּבַּרְתִּי בִּמְקוֹם אֶרֶץ חֹשֶׁךְ לֹא אָמַרְתִּי לְזֶרַע יַעֲקֹב תֹּהוּ בַקְּשׁוּנִי אֲנִי יְהוָה דֹּבֵר צֶדֶק מַגִּיד מֵישָׁרִים ׃"
1627,20,"הִקָּבְצוּ וָבֹאוּ הִתְנַגְּשׁוּ יַחְדָּו פְּלִיטֵי הַגּוֹיִם לֹא יָדְעוּ הַנֹּשְׂאִים אֶת־עֵץ פִּסְלָם וּמִתְפַּלְלִים אֶל־אֵל לֹא יוֹשִׁיעַ ׃"
1627,21,"הַגִּידוּ וְהַגִּישׁוּ אַף יִוָּעֲצוּ יַחְדָּו מִי הִשְׁמִיעַ זֹאת מִקֶּדֶם מֵאָז הִגִּידָהּ הֲלוֹא אֲנִי יְהוָה וְאֵין־עוֹד אֱלֹהִים מִבַּלְעָדַי אֵל־צַדִּיק וּמוֹשִׁיעַ אַיִן זוּלָתִי ׃"
1627,22,"פְּנוּ־אֵלַי וְהִוָּשְׁעוּ כָּל־אַפְסֵי־אָרֶץ כִּי אֲנִי־אֵל וְאֵין עוֹד ׃"
1627,23,"בִּי נִשְׁבַּעְתִּי יָצָא מִפִּי צְדָקָה דָּבָר וְלֹא יָשׁוּב כִּי־לִי תִּכְרַע כָּל־בֶּרֶךְ תִּשָּׁבַע כָּל־לָשׁוֹן ׃"
1627,24,"אַךְ בַּיהוָה לִי אָמַר צְדָקוֹת וָעֹז עָדָיו יָבוֹא וְיֵבֹשׁוּ כֹּל הַנֶּחֱרִים בּוֹ ׃"
1627,25,"בַּיהוָה יִצְדְּקוּ וְיִתְהַלְלוּ כָּל־זֶרַע יִשְׂרָאֵל ׃"
1628,1,"כָּרַע בֵּל קֹרֵס נְבוֹ הָיוּ עֲצַבֵּיהֶם לַחַיָּה וְלַבְּהֵמָה נְשֻׂאֹתֵיכֶם עֲמוּסוֹת מַשָּׂא לַעֲיֵפָה ׃"
1628,2,"קָרְסוּ כָרְעוּ יַחְדָּו לֹא יָכְלוּ מַלֵּט מַשָּׂא וְנַפְשָׁם בַּשְּׁבִי הָלָכָה ׃"
1628,3,"שִׁמְעוּ אֵלַי בֵּית יַעֲקֹב וְכָל־שְׁאֵרִית בֵּית יִשְׂרָאֵל הַעֲמֻסִים מִנִּי־בֶטֶן הַנְּשֻׂאִים מִנִּי־רָחַם ׃"
1628,4,"וְעַד־זִקְנָה אֲנִי הוּא וְעַד־שֵיבָה אֲנִי אֶסְבֹּל אֲנִי עָשִׂיתִי וַאֲנִי אֶשָּׂא וַאֲנִי אֶסְבֹּל וַאֲמַלֵּט ׃"
1628,5,"לְמִי תְדַמְיוּנִי וְתַשְׁווּ וְתַמְשִׁלוּנִי וְנִדְמֶה ׃"
1628,6,"הַזָּלִים זָהָב מִכִּיס וְכֶסֶף בַּקָּנֶה יִשְׁקֹלוּ יִשְׂכְּרוּ צוֹרֵף וְיַעֲשֵׂהוּ אֵל יִסְגְּדוּ אַף־יִשְׁתַּחֲוּוּ ׃"
1628,7,"יִשָּׂאֻהוּ עַל־כָּתֵף יִסְבְּלֻהוּ וְיַנִּיחֻהוּ תַחְתָּיו וְיַעֲמֹד מִמְּקוֹמוֹ לֹא יָמִישׁ אַף־יִצְעַק אֵלָיו וְלֹא יַעֲנֶה מִצָּרָתוֹ לֹא יוֹשִׁיעֶנּוּ ׃"
1628,8,"זִכְרוּ־זֹאת וְהִתְאֹשָׁשׁוּ הָשִׁיבוּ פוֹשְׁעִים עַל־לֵב ׃"
1628,9,"זִכְרוּ רִאשֹׁנוֹת מֵעוֹלָם כִּי אָנֹכִי אֵל וְאֵין עוֹד אֱלֹהִים וְאֶפֶס כָּמוֹנִי ׃"
1628,10,"מַגִּיד מֵרֵאשִׁית אַחֲרִית וּמִקֶּדֶם אֲשֶׁר לֹא־נַעֲשׂוּ אֹמֵר עֲצָתִי תָקוּם וְכָל־חֶפְצִי אֶעֱשֶׂה ׃"
1628,11,"קֹרֵא מִמִּזְרָח עַיִט מֵאֶרֶץ מֶרְחָק אִישׁ עֲצָתִו (עֲצָתִי) אַף־דִּבַּרְתִּי אַף־אֲבִיאֶנָּה יָצַרְתִּי אַף־אֶעֱשֶׂנָּה ׃"
1628,12,"שִׁמְעוּ אֵלַי אַבִּירֵי לֵב הָרְחוֹקִים מִצְּדָקָה ׃"
1628,13,"קֵרַבְתִּי צִדְקָתִי לֹא תִרְחָק וּתְשׁוּעָתִי לֹא תְאַחֵר וְנָתַתִּי בְצִיּוֹן תְּשׁוּעָה לְיִשְׂרָאֵל תִּפְאַרְתִּי ׃"
1629,1,"רְדִי וּשְׁבִי עַל־עָפָר בְּתוּלַת בַּת־בָּבֶל שְׁבִי־לָאָרֶץ אֵין־כִּסֵּא בַּת־כַּשְׂדִּים כִּי לֹא תוֹסִיפִי יִקְרְאוּ־לָךְ רַכָּה וַעֲנֻגָּה ׃"
1629,2,"קְחִי רֵחַיִם וְטַחֲנִי קָמַח גַּלִּי צַמָּתֵךְ חֶשְׂפִּי־שֹׁבֶל גַּלִּי־שׁוֹק עִבְרִי נְהָרוֹת ׃"
1629,3,"תִּגָּל עֶרְוָתֵךְ גַּם תֵּרָאֶה חֶרְפָּתֵךְ נָקָם אֶקָּח וְלֹא אֶפְגַּע אָדָם ׃"
1629,4,"גֹּאֲלֵנוּ יְהוָה צְבָאוֹת שְׁמוֹ קְדוֹשׁ יִשְׂרָאֵל ׃"
1629,5,"שְׁבִי דוּמָם וּבֹאִי בַחֹשֶׁךְ בַּת־כַּשְׂדִּים כִּי לֹא תוֹסִיפִי יִקְרְאוּ־לָךְ גְּבֶרֶת מַמְלָכוֹת ׃"
1629,6,"קָצַפְתִּי עַל־עַמִּי חִלַּלְתִּי נַחֲלָתִי וָאֶתְּנֵם בְּיָדֵךְ לֹא־שַׂמְתְּ לָהֶם רַחֲמִים עַל־זָקֵן הִכְבַּדְתְּ עֻלֵּךְ מְאֹד ׃"
1629,7,"וַתֹּאמְרִי לְעוֹלָם אֶהְיֶה גְבָרֶת עַד לֹא־שַׂמְתְּ אֵלֶּה עַל־לִבֵּךְ לֹא זָכַרְתְּ אַחֲרִיתָהּ ׃"
1629,8,"וְעַתָּה שִׁמְעִי־זֹאת עֲדִינָה הַיּוֹשֶׁבֶת לָבֶטַח הָאֹמְרָה בִּלְבָבָהּ אֲנִי וְאַפְסִי עוֹד לֹא אֵשֵׁב אַלְמָנָה וְלֹא אֵדַע שְׁכוֹל ׃"
1629,9,"וְתָבֹאנָה לָּךְ שְׁתֵּי־אֵלֶּה רֶגַע בְּיוֹם אֶחָד שְׁכוֹל וְאַלְמֹן כְּתֻמָּם בָּאוּ עָלַיִךְ בְּרֹב כְּשָׁפַיִךְ בְּעָצְמַת חֲבָרַיִךְ מְאֹד ׃"
1629,10,"וַתִּבְטְחִי בְרָעָתֵךְ אָמַרְתְּ אֵין רֹאָנִי חָכְמָתֵךְ וְדַעְתֵּךְ הִיא שׁוֹבְבָתֶךְ וַתֹּאמְרִי בְלִבֵּךְ אֲנִי וְאַפְסִי עוֹד ׃"
1629,11,"וּבָא עָלַיִךְ רָעָה לֹא תֵדְעִי שַׁחְרָהּ וְתִפֹּל עָלַיִךְ הֹוָה לֹא תוּכְלִי כַּפְּרָהּ וְתָבֹא עָלַיִךְ פִּתְאֹם שׁוֹאָה לֹא תֵדָעִי ׃"
1629,12,"עִמְדִי־נָא בַחֲבָרַיִךְ וּבְרֹב כְּשָׁפַיִךְ בַּאֲשֶׁר יָגַעַתְּ מִנְּעוּרָיִךְ אוּלַי תּוּכְלִי הוֹעִיל אוּלַי תַּעֲרוֹצִי ׃"
1629,13,"נִלְאֵית בְּרֹב עֲצָתָיִךְ יַעַמְדוּ־נָא וְיוֹשִׁיעֻךְ הֹבְרֵו (הֹבְרֵי) שָׁמַיִם הַחֹזִים בַּכּוֹכָבִים מוֹדִיעִם לֶחֳדָשִׁים מֵאֲשֶׁר יָבֹאוּ עָלָיִךְ ׃"
1629,14,"הִנֵּה הָיוּ כְקַשׁ אֵשׁ שְׂרָפָתַם לֹא־יַצִּילוּ אֶת־נַפְשָׁם מִיַּד לֶהָבָה אֵין־גַּחֶלֶת לַחְמָם אוּר לָשֶׁבֶת נֶגְדּוֹ ׃"
1629,15,"כֵּן הָיוּ־לָךְ אֲשֶׁר יָגָעַתְּ סֹחֲרַיִךְ מִנְּעוּרַיִךְ אִישׁ לְעֶבְרוֹ תָּעוּ אֵין מוֹשִׁיעֵךְ ׃"
1630,1,"שִׁמְעוּ־זֹאת בֵּית־יַעֲקֹב הַנִּקְרָאִים בְּשֵׁם יִשְׂרָאֵל וּמִמֵּי יְהוּדָה יָצָאוּ הַנִּשְׁבָּעִים בְּשֵׁם יְהוָה וּבֵאלֹהֵי יִשְׂרָאֵל יַזְכִּירוּ לֹא בֶאֱמֶת וְלֹא בִצְדָקָה ׃"
1630,2,"כִּי־מֵעִיר הַקֹּדֶשׁ נִקְרָאוּ וְעַל־אֱלֹהֵי יִשְׂרָאֵל נִסְמָכוּ יְהוָה צְבָאוֹת שְׁמוֹ ׃"
1630,3,"הָרִאשֹׁנוֹת מֵאָז הִגַּדְתִּי וּמִפִּי יָצְאוּ וְאַשְׁמִיעֵם פִּתְאֹם עָשִׂיתִי וַתָּבֹאנָה ׃"
1630,4,"מִדַּעְתִּי כִּי קָשֶׁה אָתָּה וְגִיד בַּרְזֶל עָרְפֶּךָ וּמִצְחֲךָ נְחוּשָׁה ׃"
1630,5,"וָאַגִּיד לְךָ מֵאָז בְּטֶרֶם תָּבוֹא הִשְׁמַעְתִּיךָ פֶּן־תֹּאמַר עָצְבִּי עָשָׂם וּפִסְלִי וְנִסְכִּי צִוָּם ׃"
1630,6,"שָׁמַעְתָּ חֲזֵה כֻּלָּהּ וְאַתֶּם הֲלוֹא תַגִּידוּ הִשְׁמַעְתִּיךָ חֲדָשׁוֹת מֵעַתָּה וּנְצֻרוֹת וְלֹא יְדַעְתָּם ׃"
1630,7,"עַתָּה נִבְרְאוּ וְלֹא מֵאָז וְלִפְנֵי־יוֹם וְלֹא שְׁמַעְתָּם פֶּן־תֹּאמַר הִנֵּה יְדַעְתִּין ׃"
1630,8,"גַּם לֹא־שָׁמַעְתָּ גַּם לֹא יָדַעְתָּ גַּם מֵאָז לֹא־פִתְּחָה אָזְנֶךָ כִּי יָדַעְתִּי בָּגוֹד תִּבְגּוֹד וּפֹשֵׁעַ מִבֶּטֶן קֹרָא לָךְ ׃"
1630,9,"לְמַעַן שְׁמִי אַאֲרִיךְ אַפִּי וּתְהִלָּתִי אֶחֱטָם־לָךְ לְבִלְתִּי הַכְרִיתֶךָ ׃"
1630,10,"הִנֵּה צְרַפְתִּיךָ וְלֹא בְכָסֶף בְּחַרְתִּיךָ בְּכוּר עֹנִי ׃"
1630,11,"לְמַעֲנִי לְמַעֲנִי אֶעֱשֶׂה כִּי אֵיךְ יֵחָל וּכְבוֹדִי לְאַחֵר לֹא־אֶתֵּן ׃"
1630,12,"שְׁמַע אֵלַי יַעֲקֹב וְיִשְׂרָאֵל מְקֹרָאִי אֲנִי־הוּא אֲנִי רִאשׁוֹן אַף אֲנִי אַחֲרוֹן ׃"
1630,13,"אַף־יָדִי יָסְדָה אֶרֶץ וִימִינִי טִפְּחָה שָׁמָיִם קֹרֵא אֲנִי אֲלֵיהֶם יַעַמְדוּ יַחְדָּו ׃"
1630,14,"הִקָּבְצוּ כֻלְּכֶם וּשֲׁמָעוּ מִי בָהֶם הִגִּיד אֶת־אֵלֶּה יְהוָה אֲהֵבוֹ יַעֲשֶׂה חֶפְצוֹ בְּבָבֶל וּזְרֹעוֹ כַּשְׂדִּים ׃"
1630,15,"אֲנִי אֲנִי דִּבַּרְתִּי אַף־קְרָאתִיו הֲבִיאֹתִיו וְהִצְלִיחַ דַּרְכּוֹ ׃"
1630,16,"קִרְבוּ אֵלַי שִׁמְעוּ־זֹאת לֹא מֵרֹאשׁ בַּסֵּתֶר דִּבַּרְתִּי מֵעֵת הֱיוֹתָהּ שָׁם אָנִי וְעַתָּה אֲדֹנָי יְהוִה שְׁלָחַנִי וְרוּחוֹ ׃"
1630,17,"כֹּה־אָמַר יְהוָה גֹּאַלְךָ קְדוֹשׁ יִשְׂרָאֵל אֲנִי יְהוָה אֱלֹהֶיךָ מְלַמֶּדְךָ לְהוֹעִיל מַדְרִיכֲךָ בְּדֶרֶךְ תֵּלֵךְ ׃"
1630,18,"לוּא הִקְשַׁבְתָּ לְמִצְוֹתָי וַיְהִי כַנָּהָר שְׁלוֹמֶךָ וְצִדְקָתְךָ כְּגַלֵּי הַיָּם ׃"
1630,19,"וַיְהִי כַחוֹל זַרְעֶךָ וְצֶאֱצָאֵי מֵעֶיךָ כִּמְעֹתָיו לֹא־יִכָּרֵת וְלֹא־יִשָּׁמֵד שְׁמוֹ מִלְּפָנָי ׃"
1630,20,"צְאוּ מִבָּבֶל בִּרְחוּ מִכַּשְׂדִּים בְּקוֹל רִנָּה הַגִּידוּ הַשְׁמִיעוּ זֹאת הוֹצִיאוּהָ עַד־קְצֵה הָאָרֶץ אִמְרוּ גָּאַל יְהוָה עַבְדּוֹ יַעֲקֹב ׃"
1630,21,"וְלֹא צָמְאוּ בָּחֳרָבוֹת הוֹלִיכָם מַיִם מִצּוּר הִזִּיל לָמוֹ וַיִּבְקַע־צוּר וַיָּזֻבוּ מָיִם ׃"
1630,22,"אֵין שָׁלוֹם אָמַר יְהוָה לָרְשָׁעִים ׃"
1631,1,"שִׁמְעוּ אִיִּים אֵלַי וְהַקְשִׁיבוּ לְאֻמִּים מֵרָחוֹק יְהוָה מִבֶּטֶן קְרָאָנִי מִמְּעֵי אִמִּי הִזְכִּיר שְׁמִי ׃"
1631,2,"וַיָּשֶׂם פִּי כְּחֶרֶב חַדָּה בְּצֵל יָדוֹ הֶחְבִּיאָנִי וַיְשִׂימֵנִי לְחֵץ בָּרוּר בְּאַשְׁפָּתוֹ הִסְתִּירָנִי ׃"
1631,3,"וַיֹּאמֶר לִי עַבְדִּי־אָתָּה יִשְׂרָאֵל אֲשֶׁר־בְּךָ אֶתְפָּאָר ׃"
1631,4,"וַאֲנִי אָמַרְתִּי לְרִיק יָגַעְתִּי לְתֹהוּ וְהֶבֶל כֹּחִי כִלֵּיתִי אָכֵן מִשְׁפָּטִי אֶת־יְהוָה וּפְעֻלָּתִי אֶת־אֱלֹהָי ׃"
1631,5,"וְעַתָּה אָמַר יְהוָה יֹצְרִי מִבֶּטֶן לְעֶבֶד לוֹ לְשׁוֹבֵב יַעֲקֹב אֵלָיו וְיִשְׂרָאֵל לֹא (לוֹ) יֵאָסֵף וְאֶכָּבֵד בְּעֵינֵי יְהוָה וֵאלֹהַי הָיָה עֻזִּי ׃"
1631,6,"וַיֹּאמֶר נָקֵל מִהְיוֹתְךָ לִי עֶבֶד לְהָקִים אֶת־שִׁבְטֵי יַעֲקֹב וּנְציּרֵי (וּנְצוּרֵי) יִשְׂרָאֵל לְהָשִׁיב וּנְתַתִּיךָ לְאוֹר גּוֹיִם לִהְיוֹת יְשׁוּעָתִי עַד־קְצֵה הָאָרֶץ ׃"
1631,7,"כֹּה אָמַר־יְהוָה גֹּאֵל יִשְׂרָאֵל קְדוֹשׁוֹ לִבְזֹה־נֶפֶשׁ לִמְתָעֵב גּוֹי לְעֶבֶד מֹשְׁלִים מְלָכִים יִרְאוּ וָקָמוּ שָׂרִים וְיִשְׁתַּחֲוּוּ לְמַעַן יְהוָה אֲשֶׁר נֶאֱמָן קְדֹשׁ יִשְׂרָאֵל וַיִּבְחָרֶךָּ ׃"
1631,8,"כֹּה אָמַר יְהוָה בְּעֵת רָצוֹן עֲנִיתִיךָ וּבְיוֹם יְשׁוּעָה עֲזַרְתִּיךָ וְאֶצָּרְךָ וְאֶתֶּנְךָ לִבְרִית עָם לְהָקִים אֶרֶץ לְהַנְחִיל נְחָלוֹת שֹׁמֵמוֹת ׃"
1631,9,"לֵאמֹר לַאֲסוּרִים צֵאוּ לַאֲשֶׁר בַּחֹשֶׁךְ הִגָּלוּ עַל־דְּרָכִים יִרְעוּ וּבְכָל־שְׁפָיִים מַרְעִיתָם ׃"
1631,10,"לֹא יִרְעָבוּ וְלֹא יִצְמָאוּ וְלֹא־יַכֵּם שָׁרָב וָשָׁמֶשׁ כִּי־מְרַחֲמָם יְנַהֲגֵם וְעַל־מַבּוּעֵי מַיִם יְנַהֲלֵם ׃"
1631,11,"וְשַׂמְתִּי כָל־הָרַי לַדָּרֶךְ וּמְסִלֹּתַי יְרֻמוּן ׃"
1631,12,"הִנֵּה־אֵלֶּה מֵרָחוֹק יָבֹאוּ וְהִנֵּה־אֵלֶּה מִצָּפוֹן וּמִיָּם וְאֵלֶּה מֵאֶרֶץ סִינִים ׃"
1631,13,"רָנּוּ שָׁמַיִם וְגִילִי אָרֶץ יּפִצְחוּ (וּפִצְחוּ) הָרִים רִנָּה כִּי־נִחַם יְהוָה עַמּוֹ וַעֲנִיָּו יְרַחֵם ׃"
1631,14,"וַתֹּאמֶר צִיּוֹן עֲזָבַנִי יְהוָה וַאדֹנָי שְׁכֵחָנִי ׃"
1631,15,"הֲתִשְׁכַּח אִשָּׁה עוּלָהּ מֵרַחֵם בֶּן־בִּטְנָהּ גַּם־אֵלֶּה תִשְׁכַּחְנָה וְאָנֹכִי לֹא אֶשְׁכָּחֵךְ ׃"
1631,16,"הֵן עַל־כַּפַּיִם חַקֹּתִיךְ חוֹמֹתַיִךְ נֶגְדִּי תָּמִיד ׃"
1631,17,"מִהֲרוּ בָּנָיִךְ מְהָרְסַיִךְ וּמַחֲרִבַיִךְ מִמֵּךְ יֵצֵאוּ ׃"
1631,18,"שְׂאִי־סָבִיב עֵינַיִךְ וּרְאִי כֻּלָּם נִקְבְּצוּ בָאוּ־לָךְ חַי־אָנִי נְאֻם־יְהוָה כִּי כֻלָּם כָּעֲדִי תִלְבָּשִׁי וּתְקַשְּׁרִים כַּכַּלָּה ׃"
1631,19,"כִּי חָרְבֹתַיִךְ וְשֹׁמְמֹתַיִךְ וְאֶרֶץ הֲרִסֻתֵיךְ כִּי עַתָּה תֵּצְרִי מִיּוֹשֵׁב וְרָחֲקוּ מְבַלְּעָיִךְ ׃"
1631,20,"עוֹד יֹאמְרוּ בְאָזְנַיִךְ בְּנֵי שִׁכֻּלָיִךְ צַר־לִי הַמָּקוֹם גְּשָׁה־לִּי וְאֵשֵׁבָה ׃"
1631,21,"וְאָמַרְתְּ בִּלְבָבֵךְ מִי יָלַד־לִי אֶת־אֵלֶּה וַאֲנִי שְׁכוּלָה וְגַלְמוּדָה גֹּלָה וְסוּרָה וְאֵלֶּה מִי גִדֵּל הֵן אֲנִי נִשְׁאַרְתִּי לְבַדִּי אֵלֶּה אֵיפֹה הֵם ׃"
1631,22,"כֹּה־אָמַר אֲדֹנָי יְהוִה הִנֵּה אֶשָּׂא אֶל־גּוֹיִם יָדִי וְאֶל־עַמִּים אָרִים נִסִּי וְהֵבִיאוּ בָנַיִךְ בְּחֹצֶן וּבְנֹתַיִךְ עַל־כָּתֵף תִּנָּשֶׂאנָה ׃"
1631,23,"וְהָיוּ מְלָכִים אֹמְנַיִךְ וְשָׂרוֹתֵיהֶם מֵינִיקֹתַיִךְ אַפַּיִם אֶרֶץ יִשְׁתַּחֲווּ לָךְ וַעֲפַר רַגְלַיִךְ יְלַחֵכוּ וְיָדַעַתְּ כִּי־אֲנִי יְהוָה אֲשֶׁר לֹא־יֵבֹשׁוּ קֹוָי ׃"
1631,24,"הֲיֻקַּח מִגִּבּוֹר מַלְקוֹחַ וְאִם־שְׁבִי צַדִּיק יִמָּלֵט ׃"
